trial_index_1based,block,trial_in_block,attend_side,condition,channel_name,qc_status,frequency_checked_hz,nearest_psd_bin_hz,snr_db,is_target_fundamental,is_target_second_harmonic
10,1,10,left,left_9hz,PO8,good,9.0,9.0,4.805343197099148,True,False
10,1,10,left,left_9hz,P5,good,9.0,9.0,2.9887318280565833,True,False
10,1,10,left,left_9hz,P2,good,9.0,9.0,-0.521918696588043,True,False
10,1,10,left,left_9hz,P4,good,9.0,9.0,0.8275356675450668,True,False
10,1,10,left,left_9hz,P6,good,9.0,9.0,2.607954356494359,True,False
10,1,10,left,left_9hz,P8,good,9.0,9.0,3.8794770783384367,True,False
10,1,10,left,left_9hz,O1,good,14.0,14.0,0.27744275672257956,False,False
10,1,10,left,left_9hz,Oz,good,14.0,14.0,-0.28795373763835364,False,False
10,1,10,left,left_9hz,O2,good,14.0,14.0,-0.3518225394217499,False,False
10,1,10,left,left_9hz,PO7,good,14.0,14.0,0.39766336572989325,False,False
10,1,10,left,left_9hz,PO3,good,14.0,14.0,-0.5656167948603523,False,False
10,1,10,left,left_9hz,POz,good,14.0,14.0,-0.5916519632864412,False,False
10,1,10,left,left_9hz,PO4,good,14.0,14.0,-0.6881443574597851,False,False
10,1,10,left,left_9hz,PO8,good,14.0,14.0,-0.9798585484001922,False,False
10,1,10,left,left_9hz,P5,good,14.0,14.0,-2.968450273363477,False,False
10,1,10,left,left_9hz,P2,good,14.0,14.0,-1.3824648430258748,False,False
10,1,10,left,left_9hz,P4,good,14.0,14.0,-0.6150508804631587,False,False
10,1,10,left,left_9hz,P6,good,14.0,14.0,-1.7891707539527733,False,False
10,1,10,left,left_9hz,P8,good,14.0,14.0,-1.0191456299125903,False,False
10,1,10,left,left_9hz,O1,good,18.0,18.0,4.742812164240159,False,True
10,1,10,left,left_9hz,Oz,good,18.0,18.0,6.384427554496107,False,True
10,1,10,left,left_9hz,O2,good,18.0,18.0,4.132233143589177,False,True
10,1,10,left,left_9hz,PO7,good,18.0,18.0,5.37712943636464,False,True
10,1,10,left,left_9hz,PO3,good,18.0,18.0,2.7063576455914444,False,True
10,1,10,left,left_9hz,POz,good,18.0,18.0,-1.1173373363222114,False,True
10,1,10,left,left_9hz,PO4,good,18.0,18.0,-0.6461501128739218,False,True
10,1,10,left,left_9hz,PO8,good,18.0,18.0,1.3816496951151924,False,True
10,1,10,left,left_9hz,P5,good,18.0,18.0,1.8577504201338013,False,True
10,1,10,left,left_9hz,P2,good,18.0,18.0,-2.6070006111222908,False,True
10,1,10,left,left_9hz,P4,good,18.0,18.0,-2.2782274924930648,False,True
10,1,10,left,left_9hz,P6,good,18.0,18.0,-0.10641363182268612,False,True
10,1,10,left,left_9hz,P8,good,18.0,18.0,0.9124515378758418,False,True
10,1,10,left,left_9hz,O1,good,28.0,28.0,-0.3133874298007706,False,False
10,1,10,left,left_9hz,Oz,good,28.0,28.0,-2.0509578369094292,False,False
10,1,10,left,left_9hz,O2,good,28.0,28.0,0.06432296383989429,False,False
10,1,10,left,left_9hz,PO7,good,28.0,28.0,-2.5934424608393196,False,False
10,1,10,left,left_9hz,PO3,good,28.0,28.0,-0.8257747473807817,False,False
10,1,10,left,left_9hz,POz,good,28.0,28.0,0.5086675268187811,False,False
10,1,10,left,left_9hz,PO4,good,28.0,28.0,-0.46629672788445,False,False
10,1,10,left,left_9hz,PO8,good,28.0,28.0,0.22377952275401597,False,False
10,1,10,left,left_9hz,P5,good,28.0,28.0,-1.6834333836814102,False,False
10,1,10,left,left_9hz,P2,good,28.0,28.0,-0.39798711384655383,False,False
10,1,10,left,left_9hz,P4,good,28.0,28.0,0.2695483377787917,False,False
10,1,10,left,left_9hz,P6,good,28.0,28.0,-0.4381434215278188,False,False
10,1,10,left,left_9hz,P8,good,28.0,28.0,0.06717437157618718,False,False
11,2,1,right,right_14hz,O1,good,9.0,9.0,-5.408751771149806,False,False
11,2,1,right,right_14hz,Oz,good,9.0,9.0,-2.9179518002483014,False,False
11,2,1,right,right_14hz,O2,good,9.0,9.0,-1.7618465891946733,False,False
11,2,1,right,right_14hz,PO7,good,9.0,9.0,-5.370383327371094,False,False
11,2,1,right,right_14hz,PO3,good,9.0,9.0,-3.0816945019382773,False,False
11,2,1,right,right_14hz,POz,good,9.0,9.0,-1.4634009953231264,False,False
11,2,1,right,right_14hz,PO4,good,9.0,9.0,-0.32823678606243195,False,False
11,2,1,right,right_14hz,PO8,good,9.0,9.0,1.2486367402980456,False,False
11,2,1,right,right_14hz,P5,good,9.0,9.0,-2.095136671788029,False,False
11,2,1,right,right_14hz,P2,good,9.0,9.0,1.4057925354098455,False,False
11,2,1,right,right_14hz,P4,good,9.0,9.0,1.094116039552887,False,False
11,2,1,right,right_14hz,P6,good,9.0,9.0,1.7625065943655924,False,False
11,2,1,right,right_14hz,P8,good,9.0,9.0,1.1603583366397798,False,False
11,2,1,right,right_14hz,O1,good,14.0,14.0,0.010280421772692103,True,False
11,2,1,right,right_14hz,Oz,good,14.0,14.0,6.699921178409394,True,False
11,2,1,right,right_14hz,O2,good,14.0,14.0,5.4651389823663585,True,False
11,2,1,right,right_14hz,PO7,good,14.0,14.0,-3.258411497212289,True,False
11,2,1,right,right_14hz,PO3,good,14.0,14.0,-0.20599882217391788,True,False
11,2,1,right,right_14hz,POz,good,14.0,14.0,1.6497535677752027,True,False
11,2,1,right,right_14hz,PO4,good,14.0,14.0,3.86334704409049,True,False
11,2,1,right,right_14hz,PO8,good,14.0,14.0,2.932935240785162,True,False
11,2,1,right,right_14hz,P5,good,14.0,14.0,0.644974939730617,True,False
11,2,1,right,right_14hz,P2,good,14.0,14.0,0.20710887923349663,True,False
11,2,1,right,right_14hz,P4,good,14.0,14.0,0.40434045681421066,True,False
11,2,1,right,right_14hz,P6,good,14.0,14.0,1.7073013549384974,True,False
11,2,1,right,right_14hz,P8,good,14.0,14.0,1.687913053523359,True,False
11,2,1,right,right_14hz,O1,good,18.0,18.0,-3.8439486102381517,False,False
11,2,1,right,right_14hz,Oz,good,18.0,18.0,-1.1353771681891232,False,False
11,2,1,right,right_14hz,O2,good,18.0,18.0,-0.6518641258858432,False,False
11,2,1,right,right_14hz,PO7,good,18.0,18.0,-1.7337836711415757,False,False
11,2,1,right,right_14hz,PO3,good,18.0,18.0,-4.136373064008479,False,False
11,2,1,right,right_14hz,POz,good,18.0,18.0,-0.9538463135042986,False,False
11,2,1,right,right_14hz,PO4,good,18.0,18.0,-1.5608560570351044,False,False
11,2,1,right,right_14hz,PO8,good,18.0,18.0,-2.5693863583038485,False,False
11,2,1,right,right_14hz,P5,good,18.0,18.0,-7.275229936964616,False,False
11,2,1,right,right_14hz,P2,good,18.0,18.0,-0.273231659938632,False,False
11,2,1,right,right_14hz,P4,good,18.0,18.0,-2.207768132065253,False,False
11,2,1,right,right_14hz,P6,good,18.0,18.0,-3.793220318230111,False,False
11,2,1,right,right_14hz,P8,good,18.0,18.0,-4.1662669318209655,False,False
11,2,1,right,right_14hz,O1,good,28.0,28.0,11.272960692950985,False,True
11,2,1,right,right_14hz,Oz,good,28.0,28.0,12.480758082259381,False,True
11,2,1,right,right_14hz,O2,good,28.0,28.0,10.32617969630045,False,True
11,2,1,right,right_14hz,PO7,good,28.0,28.0,8.262957614022472,False,True
11,2,1,right,right_14hz,PO3,good,28.0,28.0,9.133311281791347,False,True
11,2,1,right,right_14hz,POz,good,28.0,28.0,8.673208341065346,False,True
11,2,1,right,right_14hz,PO4,good,28.0,28.0,7.226222792467239,False,True
11,2,1,right,right_14hz,PO8,good,28.0,28.0,3.9217090800327226,False,True
11,2,1,right,right_14hz,P5,good,28.0,28.0,6.754407647320156,False,True
11,2,1,right,right_14hz,P2,good,28.0,28.0,3.7447680147447353,False,True
11,2,1,right,right_14hz,P4,good,28.0,28.0,1.8261894273301038,False,True
11,2,1,right,right_14hz,P6,good,28.0,28.0,1.396591585111882,False,True
11,2,1,right,right_14hz,P8,good,28.0,28.0,0.14915870774655496,False,True
12,2,2,right,right_14hz,O1,good,9.0,9.0,0.8310945842470965,False,False
12,2,2,right,right_14hz,Oz,good,9.0,9.0,0.2852118707672406,False,False
12,2,2,right,right_14hz,O2,good,9.0,9.0,0.01243358267225626,False,False
12,2,2,right,right_14hz,PO7,good,9.0,9.0,1.5278789515278548,False,False
12,2,2,right,right_14hz,PO3,good,9.0,9.0,0.07743570932370507,False,False
12,2,2,right,right_14hz,POz,good,9.0,9.0,-1.3605816176312682,False,False
12,2,2,right,right_14hz,PO4,good,9.0,9.0,-0.9970254326654083,False,False
12,2,2,right,right_14hz,PO8,good,9.0,9.0,-1.3743300589218796,False,False
12,2,2,right,right_14hz,P5,good,9.0,9.0,2.083564177231911,False,False
12,2,2,right,right_14hz,P2,good,9.0,9.0,-1.143183974498774,False,False
12,2,2,right,right_14hz,P4,good,9.0,9.0,-0.5560883573013277,False,False
12,2,2,right,right_14hz,P6,good,9.0,9.0,-0.6232694681905351,False,False
12,2,2,right,right_14hz,P8,good,9.0,9.0,-2.4364506842002207,False,False
12,2,2,right,right_14hz,O1,good,14.0,14.0,-0.2220963605406244,True,False
12,2,2,right,right_14hz,Oz,good,14.0,14.0,3.10686871108466,True,False
12,2,2,right,right_14hz,O2,good,14.0,14.0,0.8325234526756525,True,False
12,2,2,right,right_14hz,PO7,good,14.0,14.0,-0.04994979843657811,True,False
12,2,2,right,right_14hz,PO3,good,14.0,14.0,-1.1836400719309073,True,False
12,2,2,right,right_14hz,POz,good,14.0,14.0,-1.0970465887125533,True,False
12,2,2,right,right_14hz,PO4,good,14.0,14.0,-1.7667201705984394,True,False
12,2,2,right,right_14hz,PO8,good,14.0,14.0,-2.1927984694169913,True,False
12,2,2,right,right_14hz,P5,good,14.0,14.0,-1.9040754090774792,True,False
12,2,2,right,right_14hz,P2,good,14.0,14.0,-0.3595315560597582,True,False
12,2,2,right,right_14hz,P4,good,14.0,14.0,0.07902130849461599,True,False
12,2,2,right,right_14hz,P6,good,14.0,14.0,-0.8510996611773163,True,False
12,2,2,right,right_14hz,P8,good,14.0,14.0,-1.7967663216038943,True,False
12,2,2,right,right_14hz,O1,good,18.0,18.0,-0.21886000532988398,False,False
12,2,2,right,right_14hz,Oz,good,18.0,18.0,0.31486246696508824,False,False
12,2,2,right,right_14hz,O2,good,18.0,18.0,0.11584680270239797,False,False
12,2,2,right,right_14hz,PO7,good,18.0,18.0,-0.3261633027818799,False,False
12,2,2,right,right_14hz,PO3,good,18.0,18.0,-0.8662426023971135,False,False
12,2,2,right,right_14hz,POz,good,18.0,18.0,-1.2324466792672182,False,False
12,2,2,right,right_14hz,PO4,good,18.0,18.0,-0.4884998700384323,False,False
12,2,2,right,right_14hz,PO8,good,18.0,18.0,-0.36738261352963686,False,False
12,2,2,right,right_14hz,P5,good,18.0,18.0,0.46004322105290096,False,False
12,2,2,right,right_14hz,P2,good,18.0,18.0,-0.6461343789425051,False,False
12,2,2,right,right_14hz,P4,good,18.0,18.0,-0.1873417078233695,False,False
12,2,2,right,right_14hz,P6,good,18.0,18.0,-0.13094968743229568,False,False
12,2,2,right,right_14hz,P8,good,18.0,18.0,-0.35382339579350397,False,False
12,2,2,right,right_14hz,O1,good,28.0,28.0,12.798510846591785,False,True
12,2,2,right,right_14hz,Oz,good,28.0,28.0,13.887794902865354,False,True
12,2,2,right,right_14hz,O2,good,28.0,28.0,11.152476753658503,False,True
12,2,2,right,right_14hz,PO7,good,28.0,28.0,11.280364828990631,False,True
12,2,2,right,right_14hz,PO3,good,28.0,28.0,9.811379771994165,False,True
12,2,2,right,right_14hz,POz,good,28.0,28.0,9.386870620326206,False,True
12,2,2,right,right_14hz,PO4,good,28.0,28.0,8.487187003257473,False,True
12,2,2,right,right_14hz,PO8,good,28.0,28.0,6.187162060340753,False,True
12,2,2,right,right_14hz,P5,good,28.0,28.0,8.355950122359141,False,True
12,2,2,right,right_14hz,P2,good,28.0,28.0,6.0400409731223705,False,True
12,2,2,right,right_14hz,P4,good,28.0,28.0,5.541721030311438,False,True
12,2,2,right,right_14hz,P6,good,28.0,28.0,5.2315992147582016,False,True
12,2,2,right,right_14hz,P8,good,28.0,28.0,4.576638338837981,False,True
13,2,3,right,right_14hz,O1,good,9.0,9.0,-4.424614340812643,False,False
13,2,3,right,right_14hz,Oz,good,9.0,9.0,-2.636009718434471,False,False
13,2,3,right,right_14hz,O2,good,9.0,9.0,-1.9056527472265914,False,False
13,2,3,right,right_14hz,PO7,good,9.0,9.0,-3.3847620197690595,False,False
13,2,3,right,right_14hz,PO3,good,9.0,9.0,-4.435867142036145,False,False
13,2,3,right,right_14hz,POz,good,9.0,9.0,-1.779703935382728,False,False
13,2,3,right,right_14hz,PO4,good,9.0,9.0,-0.7368467262171302,False,False
13,2,3,right,right_14hz,PO8,good,9.0,9.0,-0.3204079347410064,False,False
13,2,3,right,right_14hz,P5,good,9.0,9.0,-1.4074962162387146,False,False
13,2,3,right,right_14hz,P2,good,9.0,9.0,0.3657950478586164,False,False
13,2,3,right,right_14hz,P4,good,9.0,9.0,-0.3641167079422481,False,False
13,2,3,right,right_14hz,P6,good,9.0,9.0,0.10056614100130744,False,False
13,2,3,right,right_14hz,P8,good,9.0,9.0,0.7781021077930034,False,False
13,2,3,right,right_14hz,O1,good,14.0,14.0,2.0686195734669446,True,False
13,2,3,right,right_14hz,Oz,good,14.0,14.0,6.01622813579529,True,False
13,2,3,right,right_14hz,O2,good,14.0,14.0,5.21892780485255,True,False
13,2,3,right,right_14hz,PO7,good,14.0,14.0,0.6006772635201196,True,False
13,2,3,right,right_14hz,PO3,good,14.0,14.0,0.372198314989149,True,False
13,2,3,right,right_14hz,POz,good,14.0,14.0,1.0531111304892624,True,False
13,2,3,right,right_14hz,PO4,good,14.0,14.0,0.4978483865671426,True,False
13,2,3,right,right_14hz,PO8,good,14.0,14.0,1.4813624866808235,True,False
13,2,3,right,right_14hz,P5,good,14.0,14.0,-0.037886612063964556,True,False
13,2,3,right,right_14hz,P2,good,14.0,14.0,-1.7726086632876579,True,False
13,2,3,right,right_14hz,P4,good,14.0,14.0,0.29244770939212317,True,False
13,2,3,right,right_14hz,P6,good,14.0,14.0,0.9274638729760243,True,False
13,2,3,right,right_14hz,P8,good,14.0,14.0,1.5587454257498203,True,False
13,2,3,right,right_14hz,O1,good,18.0,18.0,-0.3214575096898308,False,False
13,2,3,right,right_14hz,Oz,good,18.0,18.0,0.38978977614730626,False,False
13,2,3,right,right_14hz,O2,good,18.0,18.0,-1.1371877940889321,False,False
13,2,3,right,right_14hz,PO7,good,18.0,18.0,0.9395385785839174,False,False
13,2,3,right,right_14hz,PO3,good,18.0,18.0,-1.1131016495965305,False,False
13,2,3,right,right_14hz,POz,good,18.0,18.0,-2.6652406539339295,False,False
13,2,3,right,right_14hz,PO4,good,18.0,18.0,-3.3985225614957404,False,False
13,2,3,right,right_14hz,PO8,good,18.0,18.0,-1.7669109090763118,False,False
13,2,3,right,right_14hz,P5,good,18.0,18.0,-1.4473996722731637,False,False
13,2,3,right,right_14hz,P2,good,18.0,18.0,-0.7179984298096116,False,False
13,2,3,right,right_14hz,P4,good,18.0,18.0,-0.8306236202460224,False,False
13,2,3,right,right_14hz,P6,good,18.0,18.0,-1.0639310468306566,False,False
13,2,3,right,right_14hz,P8,good,18.0,18.0,-1.1735211477041743,False,False
13,2,3,right,right_14hz,O1,good,28.0,28.0,10.672796430289333,False,True
13,2,3,right,right_14hz,Oz,good,28.0,28.0,11.912594859498334,False,True
13,2,3,right,right_14hz,O2,good,28.0,28.0,8.666820320633178,False,True
13,2,3,right,right_14hz,PO7,good,28.0,28.0,7.9775094104408755,False,True
13,2,3,right,right_14hz,PO3,good,28.0,28.0,5.211204713900565,False,True
13,2,3,right,right_14hz,POz,good,28.0,28.0,3.794315144228016,False,True
13,2,3,right,right_14hz,PO4,good,28.0,28.0,3.3430451005800057,False,True
13,2,3,right,right_14hz,PO8,good,28.0,28.0,4.061748552719995,False,True
13,2,3,right,right_14hz,P5,good,28.0,28.0,2.721367021517777,False,True
13,2,3,right,right_14hz,P2,good,28.0,28.0,0.8674037757898706,False,True
13,2,3,right,right_14hz,P4,good,28.0,28.0,1.007263943651851,False,True
13,2,3,right,right_14hz,P6,good,28.0,28.0,1.7263885646478794,False,True
13,2,3,right,right_14hz,P8,good,28.0,28.0,2.65078504820943,False,True
14,2,4,right,right_14hz,O1,good,9.0,9.0,-0.1445317369743294,False,False
14,2,4,right,right_14hz,Oz,good,9.0,9.0,0.24689238237245173,False,False
14,2,4,right,right_14hz,O2,good,9.0,9.0,1.2451848280369806,False,False
14,2,4,right,right_14hz,PO7,good,9.0,9.0,0.4706098501340382,False,False
14,2,4,right,right_14hz,PO3,good,9.0,9.0,-0.5872801473614571,False,False
14,2,4,right,right_14hz,POz,good,9.0,9.0,-0.4936188456874788,False,False
14,2,4,right,right_14hz,PO4,good,9.0,9.0,1.019998067317037,False,False
14,2,4,right,right_14hz,PO8,good,9.0,9.0,2.2708750957669324,False,False
14,2,4,right,right_14hz,P5,good,9.0,9.0,1.0983842677364242,False,False
14,2,4,right,right_14hz,P2,good,9.0,9.0,1.948042886353147,False,False
14,2,4,right,right_14hz,P4,good,9.0,9.0,2.404718567482587,False,False
14,2,4,right,right_14hz,P6,good,9.0,9.0,2.4573699276566323,False,False
14,2,4,right,right_14hz,P8,good,9.0,9.0,2.933331604896896,False,False
14,2,4,right,right_14hz,O1,good,14.0,14.0,3.0467874682866567,True,False
14,2,4,right,right_14hz,Oz,good,14.0,14.0,6.194053317955155,True,False
14,2,4,right,right_14hz,O2,good,14.0,14.0,5.507917696542238,True,False
14,2,4,right,right_14hz,PO7,good,14.0,14.0,1.9421612904960892,True,False
14,2,4,right,right_14hz,PO3,good,14.0,14.0,-0.274676991153997,True,False
14,2,4,right,right_14hz,POz,good,14.0,14.0,1.0647402214308381,True,False
14,2,4,right,right_14hz,PO4,good,14.0,14.0,3.0795251997557873,True,False
14,2,4,right,right_14hz,PO8,good,14.0,14.0,3.2148116340874,True,False
14,2,4,right,right_14hz,P5,good,14.0,14.0,0.36558526717669987,True,False
14,2,4,right,right_14hz,P2,good,14.0,14.0,-0.7204835944125093,True,False
14,2,4,right,right_14hz,P4,good,14.0,14.0,0.252099806191098,True,False
14,2,4,right,right_14hz,P6,good,14.0,14.0,0.9908468611852327,True,False
14,2,4,right,right_14hz,P8,good,14.0,14.0,2.483786467161748,True,False
14,2,4,right,right_14hz,O1,good,18.0,18.0,-0.20157702070542027,False,False
14,2,4,right,right_14hz,Oz,good,18.0,18.0,-0.025984274138121443,False,False
14,2,4,right,right_14hz,O2,good,18.0,18.0,1.1459707697428914,False,False
14,2,4,right,right_14hz,PO7,good,18.0,18.0,-0.19643221810100242,False,False
14,2,4,right,right_14hz,PO3,good,18.0,18.0,-1.0913076668927504,False,False
14,2,4,right,right_14hz,POz,good,18.0,18.0,-0.02086996700557956,False,False
14,2,4,right,right_14hz,PO4,good,18.0,18.0,0.2985691504391363,False,False
14,2,4,right,right_14hz,PO8,good,18.0,18.0,0.703134610580849,False,False
14,2,4,right,right_14hz,P5,good,18.0,18.0,-1.1374673197635716,False,False
14,2,4,right,right_14hz,P2,good,18.0,18.0,-0.7174426065322526,False,False
14,2,4,right,right_14hz,P4,good,18.0,18.0,-0.07790696678480344,False,False
14,2,4,right,right_14hz,P6,good,18.0,18.0,0.6234172380006234,False,False
14,2,4,right,right_14hz,P8,good,18.0,18.0,0.9904645545352518,False,False
14,2,4,right,right_14hz,O1,good,28.0,28.0,10.53893540412702,False,True
14,2,4,right,right_14hz,Oz,good,28.0,28.0,12.341992069445961,False,True
14,2,4,right,right_14hz,O2,good,28.0,28.0,9.696184666724474,False,True
14,2,4,right,right_14hz,PO7,good,28.0,28.0,8.511697859725846,False,True
14,2,4,right,right_14hz,PO3,good,28.0,28.0,5.250221446706326,False,True
14,2,4,right,right_14hz,POz,good,28.0,28.0,4.613485395437377,False,True
14,2,4,right,right_14hz,PO4,good,28.0,28.0,5.300646227582303,False,True
14,2,4,right,right_14hz,PO8,good,28.0,28.0,5.102204784751314,False,True
14,2,4,right,right_14hz,P5,good,28.0,28.0,4.300507543476532,False,True
14,2,4,right,right_14hz,P2,good,28.0,28.0,2.459098144542963,False,True
14,2,4,right,right_14hz,P4,good,28.0,28.0,3.8254776557511603,False,True
14,2,4,right,right_14hz,P6,good,28.0,28.0,3.3352476996160014,False,True
14,2,4,right,right_14hz,P8,good,28.0,28.0,3.4747012546702716,False,True
15,2,5,left,left_9hz,O1,good,9.0,9.0,4.427841960416391,True,False
15,2,5,left,left_9hz,Oz,good,9.0,9.0,4.8743362424882095,True,False
15,2,5,left,left_9hz,O2,good,9.0,9.0,4.696052376632797,True,False
15,2,5,left,left_9hz,PO7,good,9.0,9.0,3.899023136383664,True,False
15,2,5,left,left_9hz,PO3,good,9.0,9.0,3.8477005318756725,True,False
15,2,5,left,left_9hz,POz,good,9.0,9.0,3.979388793602612,True,False
15,2,5,left,left_9hz,PO4,good,9.0,9.0,3.308260623578709,True,False
15,2,5,left,left_9hz,PO8,good,9.0,9.0,2.780210269531694,True,False
15,2,5,left,left_9hz,P5,good,9.0,9.0,1.3983797429484168,True,False
15,2,5,left,left_9hz,P2,good,9.0,9.0,1.6867289474218299,True,False
15,2,5,left,left_9hz,P4,good,9.0,9.0,0.9523275828431809,True,False
15,2,5,left,left_9hz,P6,good,9.0,9.0,0.9200764538679901,True,False
15,2,5,left,left_9hz,P8,good,9.0,9.0,0.4260374573228107,True,False
15,2,5,left,left_9hz,O1,good,14.0,14.0,-0.1769985135883883,False,False
15,2,5,left,left_9hz,Oz,good,14.0,14.0,0.6189718704507517,False,False
15,2,5,left,left_9hz,O2,good,14.0,14.0,1.2966458140209927,False,False
15,2,5,left,left_9hz,PO7,good,14.0,14.0,0.8059114343964715,False,False
15,2,5,left,left_9hz,PO3,good,14.0,14.0,-1.5610127690486608,False,False
15,2,5,left,left_9hz,POz,good,14.0,14.0,-0.8456314377509049,False,False
15,2,5,left,left_9hz,PO4,good,14.0,14.0,0.8082321926007584,False,False
15,2,5,left,left_9hz,PO8,good,14.0,14.0,1.6382256158112551,False,False
15,2,5,left,left_9hz,P5,good,14.0,14.0,-2.867481153609144,False,False
15,2,5,left,left_9hz,P2,good,14.0,14.0,-3.4449682052922115,False,False
15,2,5,left,left_9hz,P4,good,14.0,14.0,-0.07544021037630275,False,False
15,2,5,left,left_9hz,P6,good,14.0,14.0,1.033321809846269,False,False
15,2,5,left,left_9hz,P8,good,14.0,14.0,2.156417955690377,False,False
15,2,5,left,left_9hz,O1,good,18.0,18.0,4.629593348854773,False,True
15,2,5,left,left_9hz,Oz,good,18.0,18.0,7.634656478149119,False,True
15,2,5,left,left_9hz,O2,good,18.0,18.0,3.635902175938039,False,True
15,2,5,left,left_9hz,PO7,good,18.0,18.0,2.547654069108641,False,True
15,2,5,left,left_9hz,PO3,good,18.0,18.0,-1.3303730158277287,False,True
15,2,5,left,left_9hz,POz,good,18.0,18.0,0.7533292424660537,False,True
15,2,5,left,left_9hz,PO4,good,18.0,18.0,-0.8989456932702994,False,True
15,2,5,left,left_9hz,PO8,good,18.0,18.0,-3.0283473427176184,False,True
15,2,5,left,left_9hz,P5,good,18.0,18.0,0.25001464742813817,False,True
15,2,5,left,left_9hz,P2,good,18.0,18.0,-1.2066727604841165,False,True
15,2,5,left,left_9hz,P4,good,18.0,18.0,-0.35473244501899126,False,True
15,2,5,left,left_9hz,P6,good,18.0,18.0,-2.4315748835609856,False,True
15,2,5,left,left_9hz,P8,good,18.0,18.0,-3.619315681496919,False,True
15,2,5,left,left_9hz,O1,good,28.0,28.0,-2.029103948091337,False,False
15,2,5,left,left_9hz,Oz,good,28.0,28.0,-3.4275971316174294,False,False
15,2,5,left,left_9hz,O2,good,28.0,28.0,-2.405031738047101,False,False
15,2,5,left,left_9hz,PO7,good,28.0,28.0,-1.4700487268313651,False,False
15,2,5,left,left_9hz,PO3,good,28.0,28.0,-2.9216294543042913,False,False
15,2,5,left,left_9hz,POz,good,28.0,28.0,-3.3913302243626635,False,False
15,2,5,left,left_9hz,PO4,good,28.0,28.0,-1.998068412284058,False,False
15,2,5,left,left_9hz,PO8,good,28.0,28.0,-2.0601250603767944,False,False
15,2,5,left,left_9hz,P5,good,28.0,28.0,-4.9581834283849595,False,False
15,2,5,left,left_9hz,P2,good,28.0,28.0,0.228335840968117,False,False
15,2,5,left,left_9hz,P4,good,28.0,28.0,-0.8866333582629102,False,False
15,2,5,left,left_9hz,P6,good,28.0,28.0,-1.4473327602433919,False,False
15,2,5,left,left_9hz,P8,good,28.0,28.0,-2.8150915604065685,False,False
16,2,6,left,left_9hz,O1,good,9.0,9.0,1.6796560150290092,True,False
16,2,6,left,left_9hz,Oz,good,9.0,9.0,1.4638096278706516,True,False
16,2,6,left,left_9hz,O2,good,9.0,9.0,2.4069147703033154,True,False
16,2,6,left,left_9hz,PO7,good,9.0,9.0,2.7089355561087776,True,False
16,2,6,left,left_9hz,PO3,good,9.0,9.0,0.10382389339825651,True,False
16,2,6,left,left_9hz,POz,good,9.0,9.0,-2.208401949696475,True,False
16,2,6,left,left_9hz,PO4,good,9.0,9.0,0.044748291511408925,True,False
16,2,6,left,left_9hz,PO8,good,9.0,9.0,1.891395725061036,True,False
16,2,6,left,left_9hz,P5,good,9.0,9.0,0.5614186337459919,True,False
16,2,6,left,left_9hz,P2,good,9.0,9.0,-2.831604023909213,True,False
16,2,6,left,left_9hz,P4,good,9.0,9.0,-1.652879852109307,True,False
16,2,6,left,left_9hz,P6,good,9.0,9.0,-0.44147005687909185,True,False
16,2,6,left,left_9hz,P8,good,9.0,9.0,-0.3720245008539164,True,False
16,2,6,left,left_9hz,O1,good,14.0,14.0,1.2549348091410062,False,False
16,2,6,left,left_9hz,Oz,good,14.0,14.0,1.8691183204302142,False,False
16,2,6,left,left_9hz,O2,good,14.0,14.0,2.0718856733909456,False,False
16,2,6,left,left_9hz,PO7,good,14.0,14.0,1.5168358892405593,False,False
16,2,6,left,left_9hz,PO3,good,14.0,14.0,0.7134319069831047,False,False
16,2,6,left,left_9hz,POz,good,14.0,14.0,-0.058175812100178075,False,False
16,2,6,left,left_9hz,PO4,good,14.0,14.0,-0.42390672165867277,False,False
16,2,6,left,left_9hz,PO8,good,14.0,14.0,2.379149350675468,False,False
16,2,6,left,left_9hz,P5,good,14.0,14.0,1.4793097518560403,False,False
16,2,6,left,left_9hz,P2,good,14.0,14.0,1.0668142783229144,False,False
16,2,6,left,left_9hz,P4,good,14.0,14.0,0.8924875065062599,False,False
16,2,6,left,left_9hz,P6,good,14.0,14.0,2.4259123489653556,False,False
16,2,6,left,left_9hz,P8,good,14.0,14.0,2.9305239615008487,False,False
16,2,6,left,left_9hz,O1,good,18.0,18.0,3.2485927122025062,False,True
16,2,6,left,left_9hz,Oz,good,18.0,18.0,8.323485190777504,False,True
16,2,6,left,left_9hz,O2,good,18.0,18.0,6.603538430424166,False,True
16,2,6,left,left_9hz,PO7,good,18.0,18.0,2.6186243289303506,False,True
16,2,6,left,left_9hz,PO3,good,18.0,18.0,-1.439847894037733,False,True
16,2,6,left,left_9hz,POz,good,18.0,18.0,-1.347371069904596,False,True
16,2,6,left,left_9hz,PO4,good,18.0,18.0,1.1650113508144817,False,True
16,2,6,left,left_9hz,PO8,good,18.0,18.0,3.1674718818487335,False,True
16,2,6,left,left_9hz,P5,good,18.0,18.0,1.738670782349422,False,True
16,2,6,left,left_9hz,P2,good,18.0,18.0,-1.5178313639285625,False,True
16,2,6,left,left_9hz,P4,good,18.0,18.0,0.04582307807465023,False,True
16,2,6,left,left_9hz,P6,good,18.0,18.0,0.653141791077704,False,True
